,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,family_type,family_size,emp_years,income_per_capita,hold_period,credit
23624,F,50,0,225000.0,NY,Secondary / secondary special,House / apartment,Cleaning staff,3,Widow,1.0,2,0.0,-0.0,0.0
23625,M,30,0,225000.0,NN,Higher education,House / apartment,Laborers,3,Married,2.0,12,0.0,19.0,1.0
23626,M,50,0,202500.0,YN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,11,0.0,16.0,2.0
23627,F,40,0,315000.0,NY,Higher education,House / apartment,Accountants,1,Married,2.0,10,0.0,5.0,0.0
23628,F,50,0,225000.0,YY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,2.0,34,0.0,59.0,1.0
23629,F,30,1,180000.0,NN,Secondary / secondary special,Rented apartment,Working,2,Single / not married,2.0,5,0.5,18.0,1.0
23630,M,40,1,360000.0,YN,Higher education,Office apartment,Managers,1,Married,3.0,7,0.3333333333333333,47.0,2.0
23631,F,30,2,144000.0,NY,Secondary / secondary special,House / apartment,Cleaning staff,3,Married,4.0,0,0.5,11.0,1.0
23632,F,40,0,135000.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Widow,1.0,1,0.0,47.0,2.0
23633,M,50,0,267750.0,YN,Higher education,House / apartment,Laborers,3,Married,2.0,12,0.0,14.0,1.0
23634,F,50,0,270000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,13.0,2.0
23635,F,50,0,135000.0,NY,Secondary / secondary special,House / apartment,Managers,1,Married,2.0,13,0.0,50.0,2.0
23636,F,20,1,112500.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Married,3.0,2,0.3333333333333333,9.0,2.0
23637,F,20,0,135000.0,NY,Incomplete higher,With parents,State servant,1,Single / not married,1.0,5,0.0,46.0,2.0
23638,F,60,0,630000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,5.0,2.0
23639,M,40,0,225000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,9,0.0,22.0,2.0
23640,F,20,0,135000.0,YN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,0,0.0,32.0,2.0
23641,F,20,0,180000.0,NY,Secondary / secondary special,House / apartment,Commercial associate,2,Married,2.0,0,0.0,1.0,0.0
23642,F,20,0,162000.0,NY,Lower secondary,House / apartment,Commercial associate,2,Married,2.0,8,0.0,53.0,2.0
23643,F,20,1,90000.0,YN,Secondary / secondary special,House / apartment,Sales staff,2,Married,3.0,0,0.3333333333333333,18.0,1.0
23644,F,60,0,216000.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,23.0,1.0
23645,M,20,1,180000.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,2,0.3333333333333333,34.0,2.0
23646,F,40,0,90000.0,YY,Secondary / secondary special,House / apartment,Sales staff,2,Married,2.0,1,0.0,13.0,1.0
23647,F,30,1,202500.0,NY,Secondary / secondary special,House / apartment,Commercial associate,2,Married,3.0,3,0.3333333333333333,10.0,2.0
23648,F,50,0,76500.0,NY,Secondary / secondary special,Municipal apartment,Pensioner,1,Married,2.0,-1000,0.0,4.0,1.0
23649,F,50,0,265500.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,43.0,2.0
23650,F,20,1,112500.0,YN,Higher education,House / apartment,Sales staff,2,Married,3.0,2,0.3333333333333333,13.0,2.0
23651,F,30,0,157500.0,YY,Secondary / secondary special,House / apartment,Sales staff,2,Married,2.0,5,0.0,12.0,0.0
23652,M,50,0,180000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Single / not married,1.0,9,0.0,2.0,1.0
23653,F,30,2,85500.0,NN,Higher education,House / apartment,High skill tech staff,1,Married,4.0,12,0.5,57.0,2.0
23654,F,30,0,315000.0,NY,Secondary / secondary special,House / apartment,Commercial associate,2,Married,2.0,6,0.0,24.0,2.0
23655,F,40,1,112500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Separated,2.0,25,0.5,11.0,2.0
23656,M,30,0,270000.0,YY,Higher education,House / apartment,Managers,1,Married,2.0,2,0.0,46.0,2.0
23657,F,30,2,157500.0,NY,Higher education,House / apartment,High skill tech staff,1,Married,4.0,3,0.5,40.0,2.0
23658,F,30,1,387000.0,YN,Higher education,House / apartment,Managers,1,Married,3.0,7,0.3333333333333333,28.0,1.0
23659,F,50,0,33300.0,NN,Secondary / secondary special,Office apartment,Pensioner,1,Married,2.0,-1000,0.0,26.0,2.0
23660,F,50,0,315000.0,YY,Higher education,House / apartment,Drivers,2,Married,2.0,2,0.0,8.0,2.0
23661,F,30,0,67500.0,NY,Higher education,House / apartment,Working,2,Married,2.0,4,0.0,27.0,2.0
23662,F,50,0,373500.0,YY,Secondary / secondary special,House / apartment,Accountants,1,Widow,1.0,4,0.0,38.0,2.0
23663,F,40,0,180000.0,NY,Lower secondary,House / apartment,Cleaning staff,3,Widow,1.0,6,0.0,33.0,2.0
23664,M,40,0,108000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,20,0.0,36.0,2.0
23665,M,20,0,135000.0,NN,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,3,0.0,40.0,1.0
23666,F,30,0,112500.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,1,0.0,7.0,1.0
23667,F,30,0,405000.0,NY,Higher education,House / apartment,Managers,1,Married,2.0,5,0.0,10.0,2.0
23668,M,30,0,247500.0,YN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,4,0.0,7.0,0.0
23669,F,30,2,157500.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,4.0,8,0.5,8.0,2.0
23670,M,40,1,112500.0,NY,Secondary / secondary special,House / apartment,Drivers,2,Married,3.0,4,0.3333333333333333,23.0,2.0
23671,M,60,0,90000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,30,0.0,37.0,2.0
23672,M,30,0,157500.0,NN,Higher education,House / apartment,Core staff,1,Married,2.0,10,0.0,11.0,2.0
23673,F,60,0,450000.0,YY,Higher education,House / apartment,State servant,1,Married,2.0,0,0.0,27.0,2.0
23674,F,20,0,112500.0,NY,Higher education,With parents,Core staff,1,Married,2.0,2,0.0,2.0,1.0
23675,F,40,0,270000.0,NY,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,27,0.0,59.0,2.0
23676,M,20,0,202500.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,2,0.0,-0.0,0.0
23677,M,30,1,247500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,3.0,4,0.3333333333333333,32.0,2.0
23678,F,50,0,135000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Separated,1.0,-1000,0.0,11.0,2.0
23679,M,40,1,112500.0,NY,Secondary / secondary special,House / apartment,Drivers,2,Married,3.0,4,0.3333333333333333,12.0,2.0
23680,M,60,0,180000.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Civil marriage,2.0,-1000,0.0,22.0,2.0
23681,F,60,0,234000.0,NN,Higher education,House / apartment,Core staff,1,Civil marriage,2.0,14,0.0,21.0,2.0
23682,M,40,0,270000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Civil marriage,2.0,3,0.0,12.0,2.0
23683,M,40,1,202500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,1,0.3333333333333333,40.0,2.0
23684,F,60,0,157500.0,NY,Lower secondary,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,3.0,1.0
23685,F,40,0,315000.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,15,0.0,37.0,1.0
23686,F,50,0,202500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,30.0,2.0
23687,F,30,1,337500.0,YY,Higher education,House / apartment,High skill tech staff,1,Married,3.0,3,0.3333333333333333,7.0,2.0
23688,F,30,1,270000.0,NY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,3.0,6,0.3333333333333333,12.0,2.0
23689,F,50,0,112500.0,NN,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,2,0.0,27.0,2.0
23690,F,40,0,247500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Civil marriage,2.0,0,0.0,3.0,0.0
23691,M,30,2,166500.0,YN,Higher education,House / apartment,Core staff,1,Married,4.0,3,0.5,29.0,1.0
23692,M,40,0,157500.0,YY,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,3,0.0,42.0,0.0
23693,F,20,0,112500.0,NY,Incomplete higher,House / apartment,Sales staff,2,Single / not married,1.0,0,0.0,11.0,1.0
23694,F,30,3,135000.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,5.0,2,0.6,3.0,1.0
23695,M,40,0,337500.0,NN,Higher education,House / apartment,Managers,1,Married,2.0,12,0.0,22.0,2.0
23696,M,20,0,180000.0,NY,Higher education,With parents,High skill tech staff,1,Single / not married,1.0,3,0.0,20.0,2.0
23697,F,20,1,360000.0,NY,Secondary / secondary special,House / apartment,Managers,1,Married,3.0,3,0.3333333333333333,6.0,1.0
23698,F,30,1,225000.0,NY,Higher education,House / apartment,Core staff,1,Married,3.0,0,0.3333333333333333,13.0,2.0
23699,M,50,0,135000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,5.0,2.0
23700,F,50,0,81000.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,0,0.0,1.0,1.0
23701,F,30,0,202500.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Civil marriage,2.0,5,0.0,13.0,2.0
23702,F,30,2,202500.0,YY,Higher education,House / apartment,High skill tech staff,1,Married,4.0,14,0.5,18.0,2.0
23703,M,30,2,81000.0,YY,Higher education,House / apartment,Low-skill Laborers,3,Single / not married,3.0,0,0.6666666666666666,39.0,2.0
23704,F,40,0,81000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,1,0.0,14.0,2.0
23705,M,20,1,157500.0,NN,Higher education,With parents,Laborers,3,Separated,2.0,3,0.5,8.0,1.0
23706,M,20,2,157500.0,YN,Secondary / secondary special,House / apartment,Drivers,2,Married,4.0,7,0.5,4.0,2.0
23707,F,60,0,101250.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,3.0,0.0
23708,F,20,0,180000.0,NN,Higher education,House / apartment,Accountants,1,Married,2.0,3,0.0,15.0,2.0
23709,F,40,0,180000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,3,0.0,27.0,2.0
23710,F,20,0,225000.0,NN,Higher education,With parents,Core staff,1,Single / not married,1.0,4,0.0,19.0,2.0
23711,F,30,2,112500.0,YY,Secondary / secondary special,House / apartment,Sales staff,2,Married,4.0,6,0.5,24.0,1.0
23712,F,50,0,360000.0,YY,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,4,0.0,33.0,2.0
23713,M,30,0,270000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Separated,1.0,2,0.0,6.0,2.0
23714,M,40,0,112500.0,NY,Higher education,House / apartment,Laborers,3,Single / not married,1.0,17,0.0,19.0,2.0
23715,M,30,1,292500.0,NY,Higher education,Co-op apartment,Managers,1,Married,3.0,7,0.3333333333333333,46.0,0.0
23716,M,30,0,315000.0,YN,Higher education,House / apartment,Managers,1,Married,2.0,13,0.0,37.0,2.0
23717,F,60,0,135000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,3.0,1.0
23718,F,40,1,135000.0,NN,Secondary / secondary special,House / apartment,Private service staff,2,Married,3.0,8,0.3333333333333333,36.0,0.0
23719,M,30,0,225000.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Single / not married,1.0,5,0.0,17.0,2.0
23720,M,20,1,180000.0,NY,Lower secondary,House / apartment,Working,2,Married,3.0,4,0.3333333333333333,38.0,2.0
23721,F,50,0,81000.0,NY,Secondary / secondary special,House / apartment,Working,2,Married,2.0,14,0.0,49.0,1.0
23722,M,20,0,135000.0,NN,Secondary / secondary special,With parents,Laborers,3,Single / not married,1.0,1,0.0,3.0,1.0
23723,F,30,2,112500.0,NN,Secondary / secondary special,Municipal apartment,Medicine staff,1,Married,4.0,1,0.5,26.0,2.0
23724,F,30,0,135000.0,NN,Higher education,House / apartment,Laborers,3,Married,2.0,7,0.0,46.0,2.0
23725,F,20,0,216000.0,YN,Higher education,Municipal apartment,Commercial associate,2,Married,2.0,4,0.0,46.0,1.0
23726,F,50,0,175500.0,NN,Secondary / secondary special,House / apartment,Working,2,Married,2.0,30,0.0,50.0,2.0
23727,F,30,1,67500.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,3.0,9,0.3333333333333333,33.0,2.0
23728,F,30,1,405000.0,NY,Higher education,House / apartment,Core staff,1,Married,3.0,12,0.3333333333333333,14.0,0.0
23729,F,20,1,112500.0,YN,Secondary / secondary special,House / apartment,Commercial associate,2,Married,3.0,8,0.3333333333333333,22.0,2.0
23730,F,40,1,675000.0,NY,Higher education,House / apartment,Sales staff,2,Married,3.0,3,0.3333333333333333,27.0,2.0
23731,F,30,2,315000.0,NN,Secondary / secondary special,House / apartment,Managers,1,Single / not married,3.0,1,0.6666666666666666,29.0,2.0
23732,F,50,0,112500.0,NY,Secondary / secondary special,Municipal apartment,Working,2,Married,2.0,10,0.0,40.0,2.0
23733,F,30,1,166500.0,NY,Higher education,House / apartment,Core staff,1,Single / not married,2.0,7,0.5,24.0,2.0
23734,F,30,0,216000.0,NN,Secondary / secondary special,House / apartment,Medicine staff,1,Married,2.0,7,0.0,59.0,2.0
23735,M,50,0,112500.0,YN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,6,0.0,24.0,2.0
23736,M,40,0,225000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,11,0.0,34.0,2.0
23737,M,30,1,405000.0,YN,Secondary / secondary special,House / apartment,Medicine staff,1,Married,3.0,6,0.3333333333333333,55.0,2.0
23738,M,20,0,265500.0,YY,Higher education,House / apartment,Core staff,1,Single / not married,1.0,1,0.0,14.0,2.0
23739,F,30,0,166500.0,NY,Incomplete higher,House / apartment,Laborers,3,Married,2.0,5,0.0,16.0,1.0
23740,F,20,1,675000.0,NN,Higher education,House / apartment,Sales staff,2,Married,3.0,2,0.3333333333333333,3.0,1.0
23741,F,60,0,76500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,10.0,0.0
23742,F,30,0,67500.0,NY,Higher education,House / apartment,Working,2,Married,2.0,4,0.0,32.0,2.0
23743,F,50,0,126000.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,44.0,1.0
23744,F,40,1,162000.0,NN,Secondary / secondary special,Municipal apartment,Sales staff,2,Married,3.0,6,0.3333333333333333,20.0,2.0
23745,F,30,1,67500.0,NY,Higher education,House / apartment,Managers,1,Married,3.0,2,0.3333333333333333,10.0,0.0
23746,M,30,2,247500.0,YY,Incomplete higher,House / apartment,Drivers,2,Married,4.0,2,0.5,36.0,2.0
23747,F,30,2,126000.0,NY,Higher education,House / apartment,Managers,1,Married,4.0,4,0.5,39.0,2.0
23748,M,50,0,112500.0,NY,Secondary / secondary special,House / apartment,Drivers,2,Separated,1.0,6,0.0,5.0,1.0
23749,M,30,2,225000.0,YN,Secondary / secondary special,House / apartment,Managers,1,Married,4.0,9,0.5,5.0,1.0
23750,F,50,0,216000.0,NN,Secondary / secondary special,House / apartment,Cleaning staff,3,Separated,1.0,1,0.0,35.0,2.0
23751,F,40,0,207000.0,YN,Higher education,House / apartment,HR staff,1,Married,2.0,10,0.0,4.0,2.0
23752,F,40,1,405000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,3.0,-1000,0.3333333333333333,54.0,0.0
23753,F,20,1,585000.0,NY,Higher education,House / apartment,Managers,1,Single / not married,2.0,2,0.5,34.0,2.0
23754,M,40,0,180000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,22,0.0,13.0,2.0
23755,F,20,0,202500.0,YY,Higher education,House / apartment,Accountants,1,Single / not married,1.0,10,0.0,10.0,1.0
23756,F,40,0,180000.0,NY,Higher education,House / apartment,Medicine staff,1,Single / not married,1.0,10,0.0,49.0,2.0
23757,F,30,0,225000.0,NN,Higher education,Municipal apartment,Working,2,Married,2.0,2,0.0,29.0,2.0
23758,M,30,0,225000.0,YN,Secondary / secondary special,House / apartment,Commercial associate,2,Married,2.0,0,0.0,36.0,2.0
23759,F,60,0,270000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,49.0,0.0
23760,M,20,0,202500.0,YN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,6,0.0,-0.0,0.0
23761,F,50,0,99000.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,2.0,10,0.0,50.0,2.0
23762,F,40,0,157500.0,NY,Secondary / secondary special,House / apartment,Cleaning staff,3,Married,2.0,3,0.0,10.0,2.0
23763,F,50,0,360000.0,NY,Higher education,House / apartment,Managers,1,Married,2.0,20,0.0,28.0,2.0
23764,F,40,1,67500.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,19,0.3333333333333333,16.0,2.0
23765,F,20,0,90000.0,NN,Secondary / secondary special,House / apartment,Working,2,Married,2.0,9,0.0,13.0,1.0
23766,F,20,0,225000.0,NN,Higher education,With parents,Commercial associate,2,Married,2.0,2,0.0,3.0,1.0
23767,F,40,1,157500.0,YY,Secondary / secondary special,House / apartment,Managers,1,Civil marriage,3.0,6,0.3333333333333333,59.0,2.0
23768,M,40,0,270000.0,YY,Secondary / secondary special,House / apartment,Commercial associate,2,Married,2.0,4,0.0,32.0,2.0
23769,F,60,0,135000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,27.0,2.0
23770,F,40,0,135000.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,15,0.0,12.0,2.0
23771,F,50,0,279000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,12.0,2.0
23772,M,50,0,292500.0,YN,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,52.0,1.0
23773,M,30,2,180000.0,YN,Higher education,House / apartment,Sales staff,2,Married,4.0,5,0.5,3.0,1.0
23774,F,50,0,148500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,11.0,2.0
23775,M,30,2,247500.0,YN,Secondary / secondary special,With parents,Drivers,2,Married,4.0,0,0.5,46.0,1.0
23776,F,40,2,157500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,4.0,8,0.5,16.0,1.0
23777,F,30,0,292500.0,NY,Higher education,House / apartment,Laborers,3,Civil marriage,2.0,4,0.0,39.0,2.0
23778,M,30,0,180000.0,YY,Secondary / secondary special,House / apartment,Managers,1,Married,2.0,7,0.0,26.0,2.0
23779,M,40,0,135000.0,YY,Secondary / secondary special,With parents,Core staff,1,Married,2.0,8,0.0,3.0,1.0
23780,F,40,0,76500.0,NY,Secondary / secondary special,House / apartment,Managers,1,Married,2.0,9,0.0,57.0,2.0
23781,F,50,0,202500.0,NY,Incomplete higher,House / apartment,Core staff,1,Single / not married,1.0,19,0.0,-0.0,1.0
23782,F,30,4,67500.0,NN,Secondary / secondary special,House / apartment,Working,2,Married,6.0,16,0.6666666666666666,16.0,2.0
23783,F,50,0,180000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Civil marriage,2.0,-1000,0.0,8.0,0.0
23784,M,20,0,112500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Civil marriage,2.0,6,0.0,10.0,1.0
23785,F,60,0,112500.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,41.0,2.0
23786,F,60,0,180000.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,52.0,2.0
23787,M,40,2,157500.0,YN,Secondary / secondary special,House / apartment,Sales staff,2,Civil marriage,4.0,11,0.5,21.0,2.0
23788,M,20,2,112500.0,YY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,4.0,5,0.5,52.0,2.0
23789,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,18.0,2.0
23790,M,40,0,135000.0,NY,Higher education,With parents,Working,2,Married,2.0,8,0.0,41.0,0.0
23791,M,40,1,135000.0,YY,Secondary / secondary special,House / apartment,Low-skill Laborers,3,Civil marriage,3.0,1,0.3333333333333333,10.0,2.0
23792,M,60,0,99000.0,YN,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,26.0,2.0
23793,M,40,0,270000.0,NY,Higher education,House / apartment,Managers,1,Separated,1.0,15,0.0,4.0,2.0
