,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
23273,M,20,0,270000.0,1,Higher education,House / apartment,Laborers,3,0,0,Single / not married,1.0,4,270000.0,9.0,0.0,7,7.0
23274,F,50,0,180000.0,0,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,90000.0,33.0,2.0,5,2.5
23275,F,40,0,202500.0,0,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,13,101250.0,11.0,2.0,5,2.5
23276,F,50,0,225000.0,1,Secondary / secondary special,House / apartment,Cleaning staff,3,0,0,Widow,1.0,2,225000.0,9.0,2.0,6,6.0
23277,M,40,0,270000.0,2,Higher education,House / apartment,Accountants,1,1,1,Married,2.0,2,135000.0,5.0,2.0,7,3.5
23278,F,50,0,360000.0,2,Higher education,House / apartment,Core staff,1,0,0,Separated,1.0,5,360000.0,2.0,0.0,8,8.0
23279,F,50,0,180000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,7,90000.0,27.0,1.0,5,2.5
23280,F,50,0,225000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,2,112500.0,42.0,2.0,6,3.0
23281,F,40,0,162000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,1.0,7,162000.0,25.0,1.0,5,5.0
23282,F,50,0,247500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Civil marriage,2.0,11,123750.0,13.0,2.0,7,3.5
23283,M,50,0,234000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,2,117000.0,19.0,1.0,6,3.0
23284,M,60,0,180000.0,1,Higher education,House / apartment,Private service staff,2,0,0,Married,2.0,6,90000.0,7.0,1.0,5,2.5
23285,M,30,1,270000.0,2,Secondary / secondary special,House / apartment,Low-skill Laborers,3,0,0,Married,3.0,3,90000.0,38.0,0.0,7,2.3333333333333335
23286,F,40,0,207000.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,13,103500.0,41.0,1.0,6,3.0
23287,F,30,0,112500.0,1,Higher education,House / apartment,Working,2,0,0,Single / not married,1.0,8,112500.0,-0.0,1.0,3,3.0
23288,F,50,0,360000.0,1,Higher education,House / apartment,Managers,1,0,0,Separated,1.0,23,360000.0,21.0,2.0,8,8.0
23289,F,50,0,72000.0,0,Secondary / secondary special,House / apartment,Cleaning staff,3,0,1,Single / not married,1.0,4,72000.0,22.0,2.0,1,1.0
23290,M,30,1,180000.0,1,Higher education,House / apartment,Drivers,2,0,0,Married,3.0,0,60000.0,55.0,2.0,5,1.6666666666666667
23291,F,40,0,315000.0,0,Higher education,With parents,Managers,1,0,0,Civil marriage,2.0,3,157500.0,42.0,0.0,8,4.0
23292,F,40,1,202500.0,0,Higher education,House / apartment,Working,2,0,1,Married,3.0,5,67500.0,29.0,2.0,5,1.6666666666666667
23293,F,30,2,202500.0,1,Higher education,House / apartment,High skill tech staff,1,0,0,Married,4.0,8,50625.0,27.0,2.0,5,1.25
23294,M,30,2,225000.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Married,4.0,3,56250.0,36.0,2.0,6,1.5
23295,F,40,0,135000.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,8,67500.0,37.0,2.0,3,1.5
23296,F,50,0,121500.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Civil marriage,2.0,22,60750.0,22.0,2.0,3,1.5
23297,F,40,0,225000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,10,112500.0,43.0,2.0,6,3.0
23298,F,50,0,112500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Single / not married,1.0,3,112500.0,24.0,1.0,3,3.0
23299,F,40,0,135000.0,0,Higher education,House / apartment,Accountants,1,0,1,Married,2.0,12,67500.0,17.0,2.0,3,1.5
23300,M,40,0,315000.0,2,Secondary / secondary special,House / apartment,Managers,1,0,1,Married,2.0,3,157500.0,14.0,2.0,8,4.0
23301,F,40,0,135000.0,0,Secondary / secondary special,House / apartment,Managers,1,0,1,Married,2.0,20,67500.0,34.0,1.0,3,1.5
23302,M,20,0,225000.0,1,Higher education,House / apartment,Sales staff,2,0,0,Single / not married,1.0,6,225000.0,31.0,1.0,6,6.0
23303,F,30,0,135000.0,1,Higher education,House / apartment,Sales staff,2,0,0,Single / not married,1.0,3,135000.0,3.0,1.0,3,3.0
23304,F,50,0,157500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Single / not married,1.0,13,157500.0,42.0,2.0,5,5.0
23305,F,60,0,117000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,117000.0,28.0,2.0,3,3.0
23306,F,50,0,85500.0,2,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,26,42750.0,37.0,2.0,2,1.0
23307,M,30,1,405000.0,0,Secondary / secondary special,With parents,Drivers,2,0,0,Married,3.0,3,135000.0,45.0,0.0,8,2.6666666666666665
23308,F,50,0,148500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,74250.0,5.0,2.0,4,2.0
23309,F,40,0,117000.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Married,2.0,20,58500.0,45.0,2.0,3,1.5
23310,F,40,1,675000.0,1,Higher education,House / apartment,Sales staff,2,0,0,Married,3.0,3,225000.0,8.0,2.0,10,3.3333333333333335
23311,F,50,0,67500.0,1,Secondary / secondary special,Municipal apartment,Pensioner,1,0,0,Married,2.0,-1000,33750.0,14.0,2.0,1,0.5
23312,F,30,0,112500.0,1,Higher education,House / apartment,Accountants,1,0,0,Married,2.0,10,56250.0,23.0,2.0,3,1.5
23313,F,40,0,90000.0,1,Lower secondary,House / apartment,Medicine staff,1,0,0,Married,2.0,6,45000.0,37.0,2.0,2,1.0
23314,M,50,0,166500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,17,83250.0,12.0,2.0,5,2.5
23315,M,40,1,216000.0,2,Secondary / secondary special,Rented apartment,Laborers,3,0,0,Married,3.0,3,72000.0,21.0,2.0,6,2.0
23316,M,30,1,292500.0,2,Secondary / secondary special,With parents,Laborers,3,0,0,Married,3.0,4,97500.0,2.0,1.0,7,2.3333333333333335
23317,F,30,0,270000.0,1,Higher education,House / apartment,Working,2,0,0,Married,2.0,2,135000.0,7.0,2.0,7,3.5
23318,M,20,0,310500.0,1,Higher education,House / apartment,Laborers,3,0,0,Single / not married,1.0,1,310500.0,30.0,0.0,7,7.0
23319,M,30,0,247500.0,2,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,9,123750.0,30.0,2.0,7,3.5
23320,M,50,0,166500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,17,83250.0,32.0,2.0,5,2.5
23321,F,30,1,90000.0,1,Secondary / secondary special,Municipal apartment,Medicine staff,1,0,1,Married,3.0,19,30000.0,2.0,1.0,2,0.6666666666666666
23322,F,60,0,225000.0,2,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,112500.0,11.0,2.0,6,3.0
23323,F,30,2,135000.0,2,Secondary / secondary special,House / apartment,State servant,1,0,0,Married,4.0,14,33750.0,46.0,1.0,3,0.75
23324,F,50,0,274500.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Married,2.0,18,137250.0,30.0,1.0,7,3.5
23325,M,30,2,99000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,4.0,2,24750.0,50.0,1.0,2,0.5
23326,F,40,0,99000.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,1,Single / not married,1.0,1,99000.0,55.0,2.0,2,2.0
23327,F,50,0,157500.0,1,Secondary / secondary special,House / apartment,Accountants,1,0,0,Married,2.0,5,78750.0,17.0,2.0,5,2.5
23328,F,40,0,157500.0,1,Secondary / secondary special,House / apartment,Working,2,0,1,Married,2.0,8,78750.0,8.0,2.0,5,2.5
23329,M,30,0,292500.0,1,Higher education,House / apartment,Laborers,3,0,1,Single / not married,1.0,10,292500.0,25.0,2.0,7,7.0
23330,F,40,0,225000.0,1,Higher education,House / apartment,Private service staff,2,0,0,Separated,1.0,0,225000.0,21.0,0.0,6,6.0
23331,F,60,0,72000.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,36000.0,17.0,2.0,1,0.5
23332,M,40,0,270000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Single / not married,1.0,3,270000.0,13.0,2.0,7,7.0
23333,F,30,2,82350.0,0,Incomplete higher,With parents,Cleaning staff,3,0,1,Married,4.0,11,20587.5,35.0,2.0,2,0.5
23334,F,30,2,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,4.0,8,33750.0,1.0,1.0,3,0.75
23335,M,20,0,180000.0,2,Higher education,House / apartment,Drivers,2,0,0,Single / not married,1.0,1,180000.0,10.0,1.0,5,5.0
23336,M,20,0,225000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,1,112500.0,14.0,1.0,6,3.0
23337,F,30,0,90000.0,0,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,2.0,0,45000.0,35.0,2.0,2,1.0
23338,F,50,0,90000.0,1,Secondary / secondary special,House / apartment,Working,2,0,1,Married,2.0,8,45000.0,31.0,2.0,2,1.0
23339,M,30,0,202500.0,1,Incomplete higher,With parents,Drivers,2,0,0,Married,2.0,6,101250.0,45.0,0.0,5,2.5
23340,F,40,0,135000.0,1,Secondary / secondary special,House / apartment,Waiters/barmen staff,3,0,0,Married,2.0,2,67500.0,21.0,2.0,3,1.5
23341,M,50,0,225000.0,1,Higher education,House / apartment,Working,2,0,1,Married,2.0,5,112500.0,44.0,2.0,6,3.0
23342,F,20,0,157500.0,2,Secondary / secondary special,House / apartment,Sales staff,2,1,0,Married,2.0,5,78750.0,34.0,2.0,5,2.5
23343,F,50,1,135000.0,1,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,3.0,7,45000.0,32.0,1.0,3,1.0
23344,F,50,1,234000.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Single / not married,2.0,22,117000.0,54.0,2.0,6,3.0
23345,F,20,1,180000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,3.0,0,60000.0,34.0,2.0,5,1.6666666666666667
23346,F,50,0,202500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,16,101250.0,13.0,2.0,5,2.5
23347,F,40,0,247500.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Civil marriage,2.0,1,123750.0,15.0,2.0,7,3.5
23348,F,30,2,180000.0,2,Higher education,House / apartment,Managers,1,0,1,Married,4.0,3,45000.0,26.0,2.0,5,1.25
23349,M,30,0,157500.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,2.0,10,78750.0,41.0,2.0,5,2.5
23350,F,50,0,85500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,1,0,Married,2.0,-1000,42750.0,10.0,2.0,2,1.0
23351,M,30,0,112500.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,2.0,8,56250.0,6.0,1.0,3,1.5
23352,M,30,1,157500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,8,52500.0,57.0,2.0,5,1.6666666666666667
23353,M,30,0,315000.0,0,Higher education,House / apartment,Working,2,0,1,Married,2.0,2,157500.0,31.0,2.0,8,4.0
23354,M,40,0,315000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,2.0,3,157500.0,40.0,2.0,8,4.0
23355,M,30,1,180000.0,2,Higher education,House / apartment,Managers,1,0,0,Married,3.0,4,60000.0,8.0,2.0,5,1.6666666666666667
23356,F,50,0,144000.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,0,1,Married,2.0,11,72000.0,54.0,2.0,4,2.0
23357,M,40,0,202500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,3,101250.0,57.0,2.0,5,2.5
23358,F,50,0,90000.0,0,Secondary / secondary special,House / apartment,High skill tech staff,1,0,1,Married,2.0,14,45000.0,14.0,2.0,2,1.0
23359,F,50,0,189000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Single / not married,1.0,4,189000.0,8.0,2.0,5,5.0
23360,M,20,0,157500.0,1,Higher education,Rented apartment,Core staff,1,0,0,Married,2.0,6,78750.0,21.0,2.0,5,2.5
23361,F,30,0,135000.0,1,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,10,67500.0,46.0,2.0,3,1.5
23362,F,20,1,117000.0,1,Secondary / secondary special,Office apartment,Working,2,0,0,Civil marriage,3.0,4,39000.0,19.0,2.0,3,1.0
23363,F,50,0,202500.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Married,2.0,17,101250.0,-0.0,1.0,5,2.5
23364,F,50,0,112500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,40.0,2.0,3,1.5
23365,F,20,0,270000.0,0,Secondary / secondary special,Office apartment,Sales staff,2,0,1,Civil marriage,2.0,2,135000.0,12.0,2.0,7,3.5
23366,M,20,0,180000.0,1,Secondary / secondary special,With parents,Managers,1,0,0,Single / not married,1.0,2,180000.0,25.0,2.0,5,5.0
23367,F,60,0,121500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,60750.0,54.0,2.0,3,1.5
23368,M,40,1,427500.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Civil marriage,3.0,1,142500.0,28.0,0.0,8,2.6666666666666665
23369,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Widow,1.0,4,135000.0,1.0,1.0,3,3.0
23370,F,40,1,225000.0,2,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,3.0,8,75000.0,60.0,2.0,6,2.0
23371,F,30,0,81000.0,2,Higher education,House / apartment,Cooking staff,2,0,0,Married,2.0,2,40500.0,10.0,1.0,2,1.0
23372,F,40,0,180000.0,2,Higher education,House / apartment,Core staff,1,0,0,Single / not married,1.0,19,180000.0,29.0,1.0,5,5.0
23373,F,40,0,351000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Single / not married,1.0,11,351000.0,23.0,2.0,8,8.0
23374,M,30,2,315000.0,2,Higher education,House / apartment,Working,2,0,1,Married,4.0,0,78750.0,35.0,0.0,8,2.0
23375,M,40,0,270000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,2,135000.0,49.0,2.0,7,3.5
23376,M,20,0,180000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,1.0,5,180000.0,12.0,2.0,5,5.0
23377,M,20,0,180000.0,1,Incomplete higher,House / apartment,Laborers,3,1,0,Single / not married,1.0,0,180000.0,16.0,2.0,5,5.0
23378,F,60,0,135000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,135000.0,31.0,2.0,3,3.0
23379,M,30,1,247500.0,2,Higher education,House / apartment,Core staff,1,0,0,Married,3.0,12,82500.0,16.0,2.0,7,2.3333333333333335
23380,F,50,0,225000.0,1,Secondary / secondary special,House / apartment,Cleaning staff,3,0,0,Widow,1.0,2,225000.0,60.0,2.0,6,6.0
23381,F,60,0,247500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,247500.0,42.0,2.0,7,7.0
23382,F,40,1,108000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,1,0,Married,3.0,0,36000.0,29.0,2.0,2,0.6666666666666666
23383,F,50,0,99000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Married,2.0,10,49500.0,37.0,0.0,2,1.0
23384,F,30,1,157500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,9,52500.0,44.0,2.0,5,1.6666666666666667
23385,F,30,1,135000.0,2,Secondary / secondary special,House / apartment,Security staff,2,0,0,Married,3.0,0,45000.0,5.0,2.0,3,1.0
23386,F,40,0,202500.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,1,0,Married,2.0,22,101250.0,29.0,0.0,5,2.5
23387,M,40,0,180000.0,2,Incomplete higher,House / apartment,Laborers,3,0,0,Married,2.0,12,90000.0,23.0,2.0,5,2.5
23388,F,30,0,90000.0,0,Higher education,House / apartment,High skill tech staff,1,0,0,Married,2.0,11,45000.0,29.0,1.0,2,1.0
23389,F,30,2,180000.0,1,Higher education,House / apartment,Managers,1,0,0,Married,4.0,8,45000.0,3.0,0.0,5,1.25
23390,F,60,0,112500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,17.0,2.0,3,1.5
23391,M,40,0,121500.0,1,Secondary / secondary special,House / apartment,Working,2,0,1,Married,2.0,4,60750.0,21.0,2.0,3,1.5
23392,M,40,0,405000.0,2,Higher education,House / apartment,Drivers,2,0,0,Married,2.0,1,202500.0,38.0,2.0,8,4.0
23393,M,30,1,360000.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,3.0,9,120000.0,8.0,2.0,8,2.6666666666666665
23394,M,20,0,202500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,1.0,1,202500.0,8.0,0.0,5,5.0
23395,F,50,0,112500.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,48.0,2.0,3,1.5
23396,M,40,1,180000.0,2,Higher education,House / apartment,Commercial associate,2,1,0,Married,3.0,4,60000.0,58.0,2.0,5,1.6666666666666667
23397,F,50,0,198000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,2.0,26,99000.0,53.0,2.0,5,2.5
23398,F,30,1,292500.0,2,Secondary / secondary special,With parents,Sales staff,2,0,0,Separated,2.0,12,146250.0,28.0,2.0,7,3.5
23399,F,30,0,270000.0,1,Higher education,House / apartment,Working,2,0,0,Married,2.0,2,135000.0,5.0,1.0,7,3.5
23400,M,30,0,148500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,1.0,2,148500.0,5.0,1.0,4,4.0
23401,F,50,0,112500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,20.0,0.0,3,1.5
23402,F,30,1,265500.0,1,Higher education,House / apartment,Managers,1,0,0,Married,3.0,11,88500.0,48.0,2.0,7,2.3333333333333335
23403,F,50,0,45000.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,2.0,10,22500.0,33.0,2.0,1,0.5
23404,F,30,1,67500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,1,Civil marriage,3.0,2,22500.0,12.0,2.0,1,0.3333333333333333
23405,F,40,1,157500.0,1,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,3.0,1,52500.0,6.0,2.0,5,1.6666666666666667
23406,M,40,0,135000.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,5,67500.0,36.0,2.0,3,1.5
23407,M,20,0,112500.0,1,Secondary / secondary special,With parents,Low-skill Laborers,3,0,0,Married,2.0,0,56250.0,42.0,2.0,3,1.5
23408,M,40,2,135000.0,1,Secondary / secondary special,With parents,Working,2,0,0,Married,4.0,1,33750.0,28.0,2.0,3,0.75
23409,M,40,2,126000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,4.0,9,31500.0,7.0,2.0,3,0.75
23410,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Widow,1.0,13,135000.0,59.0,2.0,3,3.0
23411,M,20,0,225000.0,2,Higher education,House / apartment,Core staff,1,0,0,Single / not married,1.0,4,225000.0,28.0,1.0,6,6.0
23412,F,50,0,157500.0,1,Secondary / secondary special,House / apartment,State servant,1,0,0,Married,2.0,9,78750.0,49.0,2.0,5,2.5
23413,M,40,2,360000.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,4.0,6,90000.0,21.0,2.0,8,2.0
23414,F,40,0,81000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Married,2.0,28,40500.0,49.0,2.0,2,1.0
23415,F,30,1,81000.0,0,Higher education,With parents,Core staff,1,0,0,Married,3.0,6,27000.0,45.0,0.0,2,0.6666666666666666
23416,F,50,0,76500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,38250.0,6.0,2.0,1,0.5
23417,F,60,0,112500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,112500.0,13.0,1.0,3,3.0
23418,F,50,0,202500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,202500.0,44.0,2.0,5,5.0
23419,F,50,0,135000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,67500.0,58.0,2.0,3,1.5
23420,F,30,1,360000.0,2,Higher education,House / apartment,Working,2,0,0,Married,3.0,6,120000.0,8.0,1.0,8,2.6666666666666665
23421,F,30,0,292500.0,1,Secondary / secondary special,House / apartment,Working,2,1,0,Single / not married,1.0,9,292500.0,60.0,2.0,7,7.0
23422,F,50,0,225000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,225000.0,44.0,0.0,6,6.0
23423,M,30,1,135000.0,0,Secondary / secondary special,House / apartment,Security staff,2,0,1,Married,3.0,0,45000.0,11.0,2.0,3,1.0
23424,F,20,0,112500.0,1,Secondary / secondary special,With parents,Working,2,1,1,Married,2.0,1,56250.0,26.0,1.0,3,1.5
23425,F,30,1,157500.0,0,Higher education,House / apartment,High skill tech staff,1,0,0,Married,3.0,4,52500.0,42.0,2.0,5,1.6666666666666667
23426,F,30,1,45000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Married,3.0,1,15000.0,9.0,2.0,1,0.3333333333333333
23427,M,40,1,157500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,3,52500.0,2.0,1.0,5,1.6666666666666667
23428,M,30,2,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,4.0,1,33750.0,17.0,2.0,3,0.75
23429,F,40,2,121500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,4.0,1,30375.0,8.0,2.0,3,0.75
23430,F,40,2,450000.0,2,Higher education,House / apartment,Commercial associate,2,0,0,Married,4.0,7,112500.0,47.0,2.0,8,2.0
23431,M,40,1,427500.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Civil marriage,3.0,1,142500.0,17.0,0.0,8,2.6666666666666665
23432,M,40,1,315000.0,2,Higher education,House / apartment,Managers,1,0,0,Separated,2.0,6,157500.0,35.0,1.0,8,4.0
